,active,code,firstName,hasMorePages,id,lastName,number,officialDenomination,salutationLetter,salutationTitle,updated
2826,False,,Jakob,,3180,Schmidheiny,,,,,2015-05-17T21:18:19Z
2827,False,,Max,,3181,Schmidheiny,,,,,2015-05-17T21:18:19Z
2828,False,,Rudolf,,3182,Schmid-Käser,,,,,2015-05-17T21:18:19Z
2829,False,,Fritz,,3183,Schmidlin,,,,,2015-05-17T21:18:19Z
2830,False,,Philipp,,3184,Schmid-Ruedin,,Schmid-Ruedin,,,2015-05-17T21:18:19Z
2831,False,PER_2236_,Carlo,,195,Schmid-Sutter,2236.0,Schmid-Sutter Carlo,,,2015-05-17T21:18:19Z
2832,False,PER_2708_,Roberto,,3905,Schmidt,2708.0,Schmidt Roberto,,,2017-06-13T14:58:04Z
2833,False,,Walter,,3185,Schmidt,,,,,2015-05-17T21:18:19Z
2834,False,PER_2321_,Walter,,198,Schmied,2321.0,Schmied Walter,,,2015-05-17T21:18:19Z
2835,False,,Henri,,3186,Schmitt,,,,,2015-05-17T21:18:19Z
2836,False,,Johann,,3187,Schmuki,,,,,2015-05-17T21:18:19Z
2837,False,,Rudolf,,3188,Schmutz,,,,,2015-05-17T21:18:19Z
2838,True,PER_2766_,Daniela,,4060,Schneeberger,2766.0,Schneeberger,,,2016-11-01T11:54:56Z
2839,False,,Friedrich Oskar,,3189,Schneeberger,,,,,2015-05-17T21:18:19Z
2840,False,,Arnold,,3190,Schneider,,,,,2015-05-17T21:18:19Z
2841,False,,Erwin,,3191,Schneider,,,,,2015-05-17T21:18:19Z
2842,False,,Fridolin,,3192,Schneider,,,,,2015-05-17T21:18:19Z
2843,False,,Friedrich,,3193,Schneider,,Schneider Friedrich,,,2015-05-17T21:18:19Z
2844,False,,Gottlieb,,3194,Schneider,,,,,2015-05-17T21:18:19Z
2845,False,,Gustav Joh.,,3195,Schneider,,,,,2015-05-17T21:18:19Z
2846,False,,Johann Rudolf,,3196,Schneider,,,,,2015-05-17T21:18:19Z
2847,False,,Johannes,,3197,Schneider,,,,,2015-05-17T21:18:19Z
2848,True,PER_3028_,Ursula,,4123,Schneider Schüttel,3028.0,Schneider Schüttel,,,2018-02-21T11:15:36Z
2849,False,PER_2530_,Johann N.,True,508,Schneider-Ammann,2530.0,Schneider,,,2015-05-17T21:18:19Z
2850,True,PER_2748_,Elisabeth,,4040,Schneider-Schneiter,2748.0,Schneider-Schneiter,,,2017-04-03T08:51:37Z
2851,False,,Ludwig,,3198,Schneller,,,,,2015-05-17T21:18:19Z
2852,False,PER_2163_,Theodor,,199,Schnider,2163.0,Schnider-Luzern,,,2015-05-17T21:18:19Z
2853,False,,Anton,,3199,Schnyder,,,,,2015-05-17T21:18:19Z
2854,False,PER_1051_,Heinrich,,606,Schnyder,1051.0,,,,2015-05-17T21:18:19Z
2855,False,,Heinrich,,1240,Schnyder,,Schnyder Heinrich,,,2015-05-17T21:18:19Z
2856,False,,Jules,,3201,Schnyder,,,,,2015-05-17T21:18:19Z
2857,False,,Jules,,3200,Schnyder,,,,,2015-05-17T21:18:19Z
2858,False,,Karl,,1241,Schnyder,,Schnyder Karl,,,2016-05-19T10:52:05Z
2859,False,,Oskar,,3202,Schnyder,,,,,2015-05-17T21:18:19Z
2860,False,,Josef,,3203,Schöbi,,,,,2015-05-17T21:18:19Z
2861,False,,Joseph Anton,,3204,Schobinger,,Schobinger,,,2015-05-17T21:18:19Z
2862,False,,Heinrich Gustav,,3205,Schoch,,Schoch Heinrich,,,2015-05-17T21:18:19Z
2863,False,,Kurt,,3206,Schoch,,Schoch Kurt,,,2015-05-17T21:18:19Z
2864,False,PER_2237_,Otto,,200,Schoch,2237.0,Schoch Otto,,,2015-05-17T21:18:19Z
2865,False,PER_2238_,Jakob,,791,Schönenberger,2238.0,Schönenberger,,,2018-08-03T14:06:37Z
2866,False,,Laurenz,,3207,Schönenberger,,,,,2015-05-17T21:18:19Z
2867,False,,Robert,,3208,Schöpfer,,,,,2015-05-17T21:18:19Z
2868,False,,Sidney,,3209,Schopfer,,,,,2015-05-17T21:18:19Z
2869,False,,Hans,,3210,Schregenberger,,,,,2015-05-17T21:18:19Z
2870,False,,Emil,,3211,Schubiger,,,,,2015-05-17T21:18:19Z
2871,False,,Johann Bapt.,,3212,Schubiger,,,,,2015-05-17T21:18:19Z
2872,False,,Johann Benedikt,,3213,Schubiger,,,,,2015-05-17T21:18:19Z
2873,False,PER_2164_,Kurt,,201,Schüle,2164.0,Schüle,,,2015-05-17T21:18:19Z
2874,False,,Adelrich Jacob,,3214,Schuler,,,,,2015-05-17T21:18:19Z
2875,False,,Fr. Karl,,3215,Schuler,,,,,2015-05-17T21:18:19Z
2876,False,,Hans,,3216,Schuler,,,,,2015-05-17T21:18:19Z
2877,False,,Josef,,3217,Schuler,,,,,2015-05-17T21:18:19Z
2878,False,,Josef-Maria,,3218,Schuler,,,,,2015-05-17T21:18:19Z
2879,False,,Edmund L.,,3219,Schulthess,,Schulthess,,,2015-05-17T21:18:19Z
2880,False,,Josef X. Leod. Franz,,3220,Schumacher,,,,,2015-05-17T21:18:19Z
2881,False,,Rudolf,,3221,Schümperli,,,,,2015-05-17T21:18:19Z
2882,False,,Johann Jakob,,3222,Schümperlin,,,,,2015-05-17T21:18:19Z
2883,False,,Hermann,,3223,Schüpbach,,,,,2015-05-17T21:18:19Z
2884,False,,Gerhart,,3224,Schürch,,,,,2015-05-17T21:18:19Z
2885,False,,Leo,,3225,Schürmann,,Schürmann,,,2015-05-17T21:18:19Z
2886,False,,Jakob,,1242,Schutz,,Schutz,,,2015-05-17T21:18:19Z
2887,False,,Otto,,3226,Schütz,,,,,2015-05-17T21:18:19Z
2888,False,PER_3020_,Jean Christophe,,4115,Schwaab,3020.0,Schwaab,,,2018-01-11T15:57:43Z
2889,False,PER_2531_,Jean Jacques,,509,Schwaab,2531.0,Schwaab,,,2015-05-17T21:18:19Z
2890,False,PER_2165_,Heinz,,202,Schwab,2165.0,Schwab,,,2015-05-17T21:18:19Z
2891,False,,Philippe,,4127,Schwab,,Schwab,,,2015-05-17T21:18:19Z
2892,False,PER_2640_,Urs,,1149,Schwaller,2640.0,Schwaller,,,2015-05-17T21:18:19Z
2893,False,,Albert,,3227,Schwander,,,,,2015-05-17T21:18:19Z
2894,True,PER_2631_,Pirmin,,1159,Schwander,2631.0,Schwander,,,2015-11-12T17:46:50Z
2895,False,,Vital jun.,,3228,Schwander,,,,,2015-05-17T21:18:19Z
2896,False,,Vital sen.,,3229,Schwander,,,,,2015-05-17T21:18:19Z
2897,False,,Benjamin,,3230,Schwar,,,,,2015-05-17T21:18:19Z
2898,False,,Frédéric,,3231,Schwarz,,,,,2015-05-17T21:18:19Z
2899,False,,Samuel D.,True,3232,Schwarz,,,,,2015-05-17T21:18:19Z
2900,False,PER_1052_,Urs,,607,Schwarz,1052.0,Schwarz Urs,,,2015-05-17T21:18:19Z
2901,False,,James,,3233,Schwarzenbach,,Schwarzenbach,,,2015-05-17T21:18:19Z
2902,False,PER_2466_,Rolf,,425,Schweiger,2466.0,Schweiger,,,2015-05-17T21:18:19Z
2903,False,PER_2344_,Alain,,257,Schweingruber,2344.0,Schweingruber,,,2015-05-17T21:18:19Z
2904,False,PER_2662_,Urs,,1344,Schweizer,2662.0,Schweizer,,,2015-05-17T21:18:19Z
2905,False,,Gallus,,3234,Schwendener,,,,,2015-05-17T21:18:19Z
2906,False,,Johann Jakob,,3235,Schwendener,,,,,2015-05-17T21:18:19Z
2907,False,,Michael,,3236,Schwendener,,,,,2015-05-17T21:18:19Z
2908,False,,Erwin,,3237,Schwendinger,,,,,2015-05-17T21:18:19Z
2909,False,,Alois,,3238,Schwerzmann,,,,,2015-05-17T21:18:19Z
2910,False,,Silvan O.,,3239,Schwerzmann,,,,,2015-05-17T21:18:19Z
2911,False,,Alfons,,3240,Schwizer,,,,,2015-05-17T21:18:19Z
2912,False,,Edouard-H.,,3241,Secrétan,,,,,2015-05-17T21:18:19Z
2913,False,,Arnold,,3242,Seematter,,,,,2015-05-17T21:18:19Z
2914,False,,Friedrich,,3243,Segessenmann,,,,,2015-05-17T21:18:19Z
2915,False,PER_2166_,Eva,,203,Segmüller,2166.0,Segmüller,,,2015-05-17T21:18:19Z
2916,False,PER_2709_,Pius,,3906,Segmüller,2709.0,Segmüller,,,2015-05-17T21:18:19Z
2917,False,PER_2167_,Guy-Olivier,,767,Segond,2167.0,Segond Guy-Olivier,,,2015-05-17T21:18:19Z
2918,False,,Robert,,3244,Seidel,,Seidel,,,2015-05-17T21:18:19Z
2919,False,,Huldrich Arnold,,3245,Seifert,,,,,2015-05-17T21:18:19Z
2920,False,,Alexander,,3246,Seiler,,,,,2015-05-17T21:18:19Z
2921,False,PER_2239_,Bernhard,,204,Seiler,2239.0,Seiler Bernhard,,,2015-05-17T21:18:19Z
2922,False,,Friedrich,,3247,Seiler,,,,,2015-05-17T21:18:19Z
2923,False,,Gustav Adolf,,3248,Seiler,,,,,2015-05-17T21:18:19Z
2924,False,PER_2168_,Hanspeter,,205,Seiler,2168.0,Seiler Hanspeter,,,2018-04-25T14:21:37Z
2925,False,,Hermann,,3249,Seiler,,,,,2015-05-17T21:18:19Z
2926,False,PER_2169_,Rolf,,206,Seiler,2169.0,Seiler Rolf,,,2015-05-17T21:18:19Z
2927,False,,Walter,,3250,Seiler,,,,,2015-05-17T21:18:19Z
2928,True,PER_3094_,Priska,,4199,Seiler Graf,3094.0,Seiler Graf,,,2018-03-15T09:37:05Z
2929,True,PER_2417_,Silva,,354,Semadeni,2417.0,Semadeni,,,2018-02-21T11:14:15Z
2930,False,,Johann,,3251,Sessler,,,,,2015-05-17T21:18:19Z
2931,True,PER_2723_,Anne,,3920,Seydoux-Christe,2723.0,Seydoux,,,2016-02-01T11:32:54Z
2932,False,,Georg Joseph,,3252,Sidler,,Sidler Georg Joseph,,,2015-05-17T21:18:19Z
2933,False,,Johann Baptist,,3253,Sidler,,,,,2015-05-17T21:18:19Z
2934,False,,Otto,,3254,Sidler,,,,,2015-05-17T21:18:19Z
2935,False,PER_2322_,Ernst,,207,Sieber,2322.0,Sieber,,,2018-05-24T11:44:26Z
2936,False,,Friedrich,,3255,Siegenthaler,,,,,2015-05-17T21:18:19Z
2937,True,PER_3048_,Heinz,,4146,Siegenthaler,3048.0,Siegenthaler,,,2017-08-28T11:39:04Z
2938,False,,S. Friedrich,,3256,Siegfried,,,,,2015-05-17T21:18:19Z
2939,False,,Walter,,3257,Siegmann,,Siegmann,,,2015-05-17T21:18:19Z
2940,False,,Hans E.,,3258,Siegrist,,,,,2015-05-17T21:18:19Z
2941,False,,Rudolf,,3259,Siegrist,,,,,2015-05-17T21:18:19Z
2942,False,PER_2532_,Ulrich,,510,Siegrist,2532.0,Siegrist Ulrich,,,2015-05-17T21:18:19Z
2943,False,,Heinrich,,3260,Sigerist,,,,,2015-05-17T21:18:19Z
2944,False,,Jean-C.,,3261,Sigg,,Sigg Jean-C.,,,2015-05-17T21:18:19Z
2945,False,,Johannes F. O.,,3262,Sigg,,,,,2015-05-17T21:18:19Z
2946,False,,Oswald,,1309,Sigg,,Sigg,,,2015-05-17T21:18:19Z
2947,False,,Albert,,1243,Sigrist,,Sigrist Albert,,,2015-05-17T21:18:19Z
2948,False,,Jakob,,3263,Sigrist,,,,,2015-05-17T21:18:19Z
2949,False,,Rinaldo,True,3264,Simen,,,,,2015-05-17T21:18:19Z
2950,False,PER_2240_,Rosemarie,,209,Simmen,2240.0,Simmen,,,2015-05-17T21:18:19Z
2951,False,,Henri-François,,3265,Simon,,,,,2015-05-17T21:18:19Z
2952,False,PER_2418_,Jean-Charles,,355,Simon,2418.0,Simon Jean-Charles,,,2015-05-17T21:18:19Z
2953,False,PER_2736_,André,,4010,Simonazzi,2736.0,Simonazzi,,,2015-05-17T21:18:19Z
2954,False,PER_2533_,Chiara,,511,Simoneschi-Cortesi,2533.0,Simoneschi-Cortesi,,,2015-05-17T21:18:19Z
2955,False,,F. C. Henri,,3266,Simonin,,,,,2015-05-17T21:18:19Z
2956,False,PER_2353_,Verena,,271,Singeisen,2353.0,Singeisen,,,2015-05-17T21:18:19Z
2957,False,PER_2550_,Marianne,,530,Slongo,2550.0,Slongo,,,2015-05-17T21:18:19Z
2958,False,,A. Frédéric E.,,3267,Soguel,,,,,2015-05-17T21:18:19Z
2959,False,,Agostino,,3268,Soldati,,,,,2015-05-17T21:18:19Z
2960,False,,Adolfo,,3269,Soldini,,,,,2015-05-17T21:18:19Z
2961,False,,Antonio,,3270,Soldini,,,,,2015-05-17T21:18:19Z
2962,False,,Benigno,,3271,Soldini,,,,,2015-05-17T21:18:19Z
2963,False,,Carlo,,3272,Soldini,,,,,2015-05-17T21:18:19Z
2964,False,,Giuseppe,,3273,Soldini,,,,,2015-05-17T21:18:19Z
2965,False,PER_1053_,Mario,,608,Soldini,1053.0,,,,2015-05-17T21:18:19Z
2966,False,,Charles,,3274,Sollberger,,,,,2015-05-17T21:18:19Z
2967,True,PER_3095_,Sandra,,4173,Sollberger,3095.0,Sollberger,,,2016-11-21T09:31:20Z
2968,True,PER_2632_,Carlo,,1120,Sommaruga,2632.0,Sommaruga Carlo,,,2017-11-02T11:05:43Z
2969,False,PER_2534_,Simonetta,,512,Sommaruga,2534.0,Sommaruga Simonetta,,,2015-05-17T21:18:19Z
2970,False,,Hans-Konrad,,3275,Sonderegger,,Sonderegger Hans-Konrad,,,2015-05-17T21:18:19Z
2971,False,,Johann Conrad,,3276,Sonderegger,,,,,2015-05-17T21:18:19Z
2972,False,,Johann Jakob,,3277,Sonderegger,,,,,2015-05-17T21:18:19Z
2973,False,,Karl Justin,,3278,Sonderegger,,,,,2015-05-17T21:18:19Z
2974,False,,Theodor,,3279,Sourbeck,,,,,2015-05-17T21:18:19Z
2975,False,,Jean-Rodolphe,,3280,Soutter,,,,,2015-05-17T21:18:19Z
2976,False,,Carl A.,,3281,Spahn,,,,,2015-05-17T21:18:19Z
2977,False,,Henri,,3282,Spahr,,,,,2015-05-17T21:18:19Z
2978,False,PER_2170_,Peter,,768,Spälti,2170.0,Spälti,,,2015-05-17T21:18:19Z
2979,False,PER_2419_,Christian,,356,Speck,2419.0,Speck,,,2015-05-17T21:18:19Z
2980,False,,Ernst,,3283,Speiser,,,,,2015-05-17T21:18:19Z
2981,False,,Paul,,3284,Speiser,,,,,2015-05-17T21:18:19Z
2982,False,,Carlo,,3285,Speziali,,Speziali,,,2015-05-17T21:18:19Z
2983,False,,Friedrich,,3286,Spichiger,,,,,2015-05-17T21:18:19Z
2984,False,PER_2171_,Jean,,210,Spielmann,2171.0,Spielmann,,,2015-05-17T21:18:19Z
2985,False,PER_1145_,Gertrud,,696,Spiess,1145.0,,,,2015-05-17T21:18:19Z
2986,False,,Albert,,3287,Spindler,,,,,2015-05-17T21:18:19Z
2987,False,,Erennio,,3288,Spinelli,,,,,2015-05-17T21:18:19Z
2988,False,PER_2172_,Vreni,,211,Spoerry,2172.0,Spoerry,,,2015-05-17T21:18:19Z
2989,False,,Johann Jakob,,3289,Spörri,,,,,2015-05-17T21:18:19Z
2990,False,,Georg,,3290,Sprecher,,Sprecher,,,2015-05-17T21:18:19Z
2991,False,PER_1146_,Liselotte,,697,Spreng,1146.0,,,,2015-05-17T21:18:19Z
2992,False,PER_2535_,Peter,,513,Spuhler,2535.0,Spuhler,,,2015-05-17T21:18:19Z
2993,False,,Willy,,3291,Spühler,,Spühler,,,2015-05-17T21:18:19Z
2994,False,,Arnold,,3292,Spychiger,,,,,2015-05-17T21:18:19Z
2995,False,,Hans,,1244,Stadelmann,,Stadelmann,,,2015-05-17T21:18:19Z
2996,False,,Anton,,1245,Stadler,,Stadler Anton,,,2016-07-11T11:49:07Z
2997,False,,Emil,,3293,Stadler,,,,,2015-05-17T21:18:19Z
2998,False,,Emil H.,,3294,Stadler,,,,,2015-05-17T21:18:19Z
2999,False,PER_2551_,Hansruedi,True,531,Stadler,2551.0,Stadler Hansruedi,,,2015-05-17T21:18:19Z
3000,False,PER_2746_,Markus,,4033,Stadler,2746.0,Stadler Markus,,,2015-05-17T21:18:19Z
3001,False,,Hermann,,3295,Stadlin,,,,,2015-05-17T21:18:19Z
3002,False,,Manfred,,3296,Stadlin,,,,,2015-05-17T21:18:19Z
3003,False,,Hermann M.,,3297,Stadtmann,,,,,2015-05-17T21:18:19Z
3004,False,,Heinrich,,3298,Staehelin,,,,,2015-05-17T21:18:19Z
3005,False,,August,,3299,Stähelin,,,,,2015-05-17T21:18:19Z
3006,False,PER_2552_,Philipp,,532,Stähelin,2552.0,Stähelin,,,2015-05-17T21:18:19Z
3007,True,PER_2536_,Jürg,,514,Stahl,2536.0,Stahl,,,2017-03-16T15:00:58Z
3008,False,,Alfred,,3300,Stähli,,,,,2015-05-17T21:18:19Z
3009,False,,Fritz,,3301,Stähli,,,,,2015-05-17T21:18:19Z
3010,False,,Hans,,3302,Stähli,,,,,2015-05-17T21:18:19Z
3011,False,,Roland,,1247,Stähli,,Stähli Roland,,,2015-05-17T21:18:19Z
3012,False,,Johann Michael,,3303,Stählin,,,,,2015-05-17T21:18:19Z
3013,False,PER_2297_,Fritz,,212,Stalder,2297.0,Stalder,,,2015-12-10T16:02:14Z
3014,False,,Heinrich,,3304,Stamm,,,,,2015-05-17T21:18:19Z
3015,False,PER_2173_,Judith,,213,Stamm,2173.0,Stamm Judith,,,2015-05-17T21:18:19Z
3016,True,PER_2323_,Luzi,,214,Stamm,2323.0,Stamm,,,2015-05-17T21:18:19Z
3017,False,PER_1054_,Walter,,609,Stamm,1054.0,,,,2015-05-17T21:18:19Z
3018,False,,Jakob,,3305,Stämpfli,,Stämpfli,,,2015-05-17T21:18:19Z
3019,False,,Karl,,3306,Stämpfli,,Stämpfli Karl,,,2015-05-17T21:18:19Z
3020,False,,Walter,,3307,Stampfli,,Stampfli,,,2015-05-17T21:18:19Z
3021,False,,Johann,,3308,Stapfer,,,,,2015-05-17T21:18:19Z
3022,False,PER_2174_,Sepp,,769,Stappung,2174.0,Steppung,,,2015-05-17T21:18:19Z
3023,False,,Jos. Othmar,,3309,Staub,,,,,2015-05-17T21:18:19Z
3024,False,,Fridolin,,3310,Stäuble,,,,,2015-05-17T21:18:19Z
3025,False,,Willy,,3311,Stäubli,,,,,2015-05-17T21:18:19Z
3026,False,,Pius,,3312,Stebler,,,,,2015-05-17T21:18:19Z
3027,False,PER_1159_,Alberto,,711,Stefani,1159.0,Stefani,,,2015-05-17T21:18:19Z
3028,False,PER_2175_,Hans,,215,Steffen,2175.0,Steffen,,,2015-05-17T21:18:19Z
3029,False,,Joh. Jakob,,3313,Steger,,Steger,,,2015-05-17T21:18:19Z
3030,False,,Rudolf,,3314,Stehli,,,,,2015-05-17T21:18:19Z
3031,False,,Johann Jakob,,3315,Stehlin,,,,,2015-05-17T21:18:19Z
3032,False,,Karl Rudolf,,3316,Stehlin,,,,,2015-05-17T21:18:19Z
3033,False,PER_2669_,Jean-François,,3865,Steiert,2669.0,Steiert,,,2017-07-10T10:37:11Z
3034,False,,Eduard,,3317,Steiger,,,,,2015-05-17T21:18:19Z
3035,False,,Georg Peter Friedrich,,3318,Steiger,,,,,2015-05-17T21:18:19Z
3036,False,PER_2324_,Hans,,216,Steiger,2324.0,Steiger Hans,,,2015-05-17T21:18:19Z
3037,False,,Jakob Robert,,3319,Steiger,,,,,2015-05-17T21:18:19Z
3038,False,PER_2176_,Franz,,217,Steinegger,2176.0,Steinegger Franz,,,2015-05-17T21:18:19Z
3039,False,,Johann Anton,,3320,Steinegger,,,,,2015-05-17T21:18:19Z
3040,False,,Martin,,3321,Steinegger,,,,,2015-05-17T21:18:19Z
3041,True,PER_3096_,Barbara,,4174,Steinemann,3096.0,Steinemann,,,2016-09-29T08:45:41Z
3042,False,,Heinrich,,3322,Steinemann,,,,,2015-05-17T21:18:19Z
3043,False,PER_2325_,Walter,,218,Steinemann,2325.0,Steinemann Walter,,,2015-05-17T21:18:19Z
3044,False,,Arthur,,3323,Steiner,,,,,2015-05-17T21:18:19Z
3045,False,PER_1081_,Ernst,,635,Steiner,1081.0,Steiner,,,2015-05-17T21:18:19Z
3046,False,,Ferdinand,,3324,Steiner,,,,,2015-05-17T21:18:19Z
3047,False,,Hans,,1039,Steiner,,,,,2015-05-17T21:18:19Z
3048,False,,Jakob,,3325,Steiner,,,,,2015-05-17T21:18:19Z
3049,False,,Jakob,True,3326,Steiner,,,,,2015-05-17T21:18:19Z
3050,False,,Jakob-Dionys,,3327,Steiner,,,,,2015-05-17T21:18:19Z
3051,False,,Josef-Plazid,,3328,Steiner,,,,,2015-05-17T21:18:19Z
3052,False,,Karl,,3329,Steiner,,,,,2015-05-17T21:18:19Z
3053,False,,Leo,,3330,Steiner,,,,,2015-05-17T21:18:19Z
3054,False,PER_2343_,Rudolf,,254,Steiner,2343.0,Steiner Rudolf,,,2015-05-17T21:18:19Z
3055,False,,Samuel,,3331,Steiner,,,,,2015-05-17T21:18:19Z
3056,False,,Johann Rudolf,,3332,Steinhauer,,,,,2015-05-17T21:18:19Z
3057,False,,Alois,,3333,Steinhauser,,Steinhauser Alois,,,2015-05-17T21:18:19Z
3058,False,,Anton,,3334,Steinhauser,,,,,2015-05-17T21:18:19Z
3059,False,,Paul,,3335,Steinmann,,,,,2015-05-17T21:18:19Z
3060,False,,Edouard Ch.,,3336,Steinmetz,,,,,2015-05-17T21:18:19Z
3061,False,,Adolf,,3337,Steuble,,,,,2015-05-17T21:18:19Z
3062,False,PER_1147_,Otto,,698,Stich,1147.0,Stich,,,2015-05-17T21:18:19Z
3063,False,,Ernst,,3338,Stiefel,,,,,2015-05-17T21:18:19Z
3064,False,,Hans,,3339,Stiffler,,,,,2015-05-17T21:18:19Z
3065,False,,Erwin,,3340,Stirnemann,,,,,2015-05-17T21:18:19Z
3066,False,,Friedrich A.,,3341,Stock,,,,,2015-05-17T21:18:19Z
3067,False,,Abraham,,3342,Stocker,,,,,2015-05-17T21:18:19Z
3068,False,,Werner,,3343,Stocker,,,,,2015-05-17T21:18:19Z
3069,False,PER_2177_,Monika,,770,Stocker-Meier,2177.0,Stocker-Meier,,,2015-05-17T21:18:19Z
3070,False,,Anton,,3344,Stöckli,,,,,2015-05-17T21:18:19Z
3071,True,PER_2647_,Hans,,1267,Stöckli,2647.0,Stöckli,,,2016-11-09T13:04:48Z
3072,False,,Xaver,,3345,Stöckli,,,,,2015-05-17T21:18:19Z
3073,False,,Joseph,,3346,Stockmar,,,,,2015-05-17T21:18:19Z
3074,False,,Xavier,,3347,Stockmar,,,,,2015-05-17T21:18:19Z
3075,False,,B.-Marius,,3348,Stoessel,,,,,2015-05-17T21:18:19Z
3076,False,,Giuseppe,,3349,Stoffel,,,,,2015-05-17T21:18:19Z
3077,False,,Leo,,3350,Stoffel,,,,,2015-05-17T21:18:19Z
3078,False,,Severin,,3351,Stoffel,,,,,2015-05-17T21:18:19Z
3079,False,,Karl,,3352,Stohler,,,,,2015-05-17T21:18:19Z
3080,False,,Karl,,3353,Stoll,,,,,2015-05-17T21:18:19Z
3081,False,PER_3031_,Daniel,,4126,Stolz,3031.0,Stolz,,,2015-05-17T21:18:19Z
3082,False,,Johannes,,3354,Stössel,,,,,2015-05-17T21:18:19Z
3083,False,,Hans,,3355,Strahm,,,,,2015-05-17T21:18:19Z
3084,False,PER_2326_,Rudolf,,219,Strahm,2326.0,Strahm Rudolf,,,2015-05-17T21:18:19Z
3085,False,,Robert,,3356,Strässle,,,,,2015-05-17T21:18:19Z
3086,False,,Bendicht,,3357,Straub,,,,,2015-05-17T21:18:19Z
3087,False,,Robert,,3358,Straub,,,,,2015-05-17T21:18:19Z
3088,False,,Hans,,3359,Sträuli,,,,,2015-05-17T21:18:19Z
3089,False,,Hermann,,3360,Straumann,,,,,2015-05-17T21:18:19Z
3090,False,PER_2420_,Walter,,357,Straumann,2420.0,Straumann Walter,,,2015-05-17T21:18:19Z
3091,False,,Charles,,3361,Strebel,,,,,2015-05-17T21:18:19Z
3092,False,,Josef Jakob,,3362,Strebel,,,,,2015-05-17T21:18:19Z
3093,True,PER_2747_,Marianne,,4036,Streiff-Feller,2747.0,Streiff,,,2015-11-17T17:20:48Z
3094,False,,Hans,,3363,Streuli,,Streuli,,,2015-05-17T21:18:19Z
3095,False,,Rudolf,,3364,Streuli,,,,,2015-05-17T21:18:19Z
3096,False,,Heinrich O.,,3365,Strub,,,,,2015-05-17T21:18:19Z
3097,False,,Friedrich,,3366,Stuber,,,,,2015-05-17T21:18:19Z
3098,False,,Fridolin,,3367,Stucki,,Stucki Fridolin,,,2015-05-17T21:18:19Z
3099,False,PER_1055_,Jakob,True,610,Stucki,1055.0,Stucki Jakob,,,2015-05-17T21:18:19Z
3100,False,,Robert,,3368,Stucki,,,,,2015-05-17T21:18:19Z
3101,False,,Walter,,3369,Stucki,,,,,2015-05-17T21:18:19Z
3102,False,PER_2178_,Georg,,220,Stucky,2178.0,Stucky Georg,,,2015-05-17T21:18:19Z
3103,False,,Ernst,,3370,Studer,,,,,2015-05-17T21:18:19Z
3104,False,,Friedrich Hartmann,,3371,Studer,,,,,2015-05-17T21:18:19Z
3105,False,PER_2537_,Heiner,,515,Studer,2537.0,Studer Heiner,,,2015-05-17T21:18:19Z
3106,False,,Heinrich,,3372,Studer,,Studer,,,2015-05-17T21:18:19Z
3107,False,PER_2555_,Jean,,536,Studer,2555.0,Studer Jean,,,2015-05-17T21:18:19Z
3108,False,,Max,,3373,Studer,,,,,2015-05-17T21:18:19Z
3109,False,,Otto,,3374,Studer,,,,,2015-05-17T21:18:19Z
3110,False,,Albert,,3375,Studler,,,,,2015-05-17T21:18:19Z
3111,False,PER_2421_,Doris,,358,Stump,2421.0,Stump,,,2015-05-17T21:18:19Z
3112,False,,Walter,,3376,Stünzi,,,,,2015-05-17T21:18:19Z
3113,False,,Johann Jakob,,3377,Sturzenegger,,,,,2015-05-17T21:18:19Z
3114,False,,Rudolf,,3378,Stüssi,,,,,2015-05-17T21:18:19Z
3115,False,,Johann Jakob,,3379,Stutz,,Stutz Johann Jakob,,,2015-05-17T21:18:19Z
3116,False,,Josef,,3380,Stutz,,,,,2015-05-17T21:18:19Z
3117,False,,Karl,,3381,Styger,,,,,2015-05-17T21:18:19Z
3118,False,,Johann Ludwig,,3382,Sulzberger,,,,,2015-05-17T21:18:19Z
3119,False,,Carl J.,,3383,Sulzer,,,,,2015-05-17T21:18:19Z
3120,False,,Eduard,,3384,Sulzer,,,,,2015-05-17T21:18:19Z
3121,False,,Johann Jakob,,3385,Sulzer,,,,,2015-05-17T21:18:19Z
3122,False,,Johann,,3386,Surbeck,,,,,2015-05-17T21:18:19Z
3123,False,,Adolf,,3387,Suter,,,,,2015-05-17T21:18:19Z
3124,False,,G. August,,3388,Suter,,,,,2015-05-17T21:18:19Z
3125,False,,Hans,,3389,Suter,,,,,2015-05-17T21:18:19Z
3126,False,,J. Eduard,,3390,Suter,,,,,2015-05-17T21:18:19Z
3127,False,,Joh. Rudolf,,3391,Suter,,,,,2015-05-17T21:18:19Z
3128,False,,Johannes,,3392,Suter,,,,,2015-05-17T21:18:19Z
3129,False,PER_2327_,Marc Frédéric,,221,Suter,2327.0,Suter Marc Frédéric,,,2017-10-18T10:31:38Z
3130,False,,Peter,,3393,Suter,,Suter Peter,,,2015-05-17T21:18:19Z
3131,False,,Rudolf,,1248,Suter,,Suter Roland,,,2015-05-17T21:18:19Z
3132,False,,Johann Jakob,,3394,Sutter,,,,,2015-05-17T21:18:19Z
3133,False,,Johann Ulrich,,3395,Sutter,,,,,2015-05-17T21:18:19Z
3134,False,,Joseph Anton,,3396,Sutter,,,,,2015-05-17T21:18:19Z
